ai_action,confidence_visibility,error_cost,example_id,human_action,is_correct,model_id,probability_correct,prompt_family
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:10784,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:11032,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:11106,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.3,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:11106,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.3,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:11138,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:11138,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:11300,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:11413,VERIFY_FIRST,False,google_gemini38_flash,0.8,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:11413,VERIFY_FIRST,False,google_gemini38_flash,0.8,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:11444,VERIFY_FIRST,False,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:11491,VERIFY_FIRST,False,google_gemini38_flash,0.9,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:11491,VERIFY_FIRST,False,google_gemini38_flash,0.9,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:11802,VERIFY_FIRST,False,google_gemini38_flash,0.05,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:11944,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.25,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:12103,VERIFY_FIRST,False,google_gemini38_flash,0.65,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:129,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:1340,VERIFY_FIRST,False,openai_gpt56_sol,0.04,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:1340,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.25,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:136,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.5,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:136,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.5,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:1441,VERIFY_FIRST,False,openai_gpt56_sol,0.93,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:1508,VERIFY_FIRST,False,openai_gpt56_sol,0.97,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:1658,VERIFY_FIRST,False,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:1688,VERIFY_FIRST,False,openai_gpt56_sol,0.93,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:1730,VERIFY_FIRST,False,openai_gpt56_sol,0.97,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:186,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.3,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:1860,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:1908,VERIFY_FIRST,False,openai_gpt56_sol,0.93,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:1908,VERIFY_FIRST,False,openai_gpt56_sol,0.93,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:2192,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:2192,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:2284,VERIFY_FIRST,False,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:3491,VERIFY_FIRST,False,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:3491,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:3544,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.25,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:3544,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.25,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:3662,VERIFY_FIRST,False,openai_gpt56_sol,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:3735,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:4000,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:4042,VERIFY_FIRST,False,anthropic_sonnet5,0.7,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:4182,VERIFY_FIRST,False,anthropic_sonnet5,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:4182,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:4272,VERIFY_FIRST,False,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:4272,VERIFY_FIRST,False,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:4272,VERIFY_FIRST,False,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:4272,VERIFY_FIRST,False,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:4272,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:4495,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:465,VERIFY_FIRST,False,google_gemini38_flash,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:4705,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:4705,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:4705,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:471,VERIFY_FIRST,False,anthropic_sonnet5,0.72,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:4816,VERIFY_FIRST,False,google_gemini38_flash,0.68,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:4893,VERIFY_FIRST,False,anthropic_sonnet5,0.55,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:4893,VERIFY_FIRST,False,anthropic_sonnet5,0.55,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:4935,VERIFY_FIRST,False,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:4935,VERIFY_FIRST,False,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:5056,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:5056,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:5056,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:5180,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.15,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:521,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:521,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:5452,VERIFY_FIRST,False,google_gemini38_flash,0.4,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:5845,VERIFY_FIRST,False,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:5845,VERIFY_FIRST,False,openai_gpt56_sol,0.98,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:5909,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:5993,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:6412,VERIFY_FIRST,False,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:655,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.4,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:6679,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:7194,VERIFY_FIRST,False,google_gemini38_flash,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:7975,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:7979,VERIFY_FIRST,False,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:7979,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:7988,VERIFY_FIRST,False,anthropic_sonnet5,0.95,v2_owner_match_v1
USE_UNVERIFIED,hidden,10.0,mmlu_pro:test:8070,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:8070,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,5.0,mmlu_pro:test:8070,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:81,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.85,v2_owner_match_v1
USE_UNVERIFIED,visible,5.0,mmlu_pro:test:8133,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:8186,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:820,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.6,v2_owner_match_v1
USE_UNVERIFIED,hidden,20.0,mmlu_pro:test:8668,VERIFY_FIRST,False,google_gemini38_flash,0.85,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:8668,VERIFY_FIRST,False,openai_gpt56_sol,0.97,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:8674,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.3,v2_owner_match_v1
USE_UNVERIFIED,visible,2.0,mmlu_pro:test:8674,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.3,v2_owner_match_v1
USE_UNVERIFIED,visible,20.0,mmlu_pro:test:8674,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.3,v2_owner_match_v1
USE_UNVERIFIED,visible,10.0,mmlu_pro:test:8837,VERIFY_FIRST,False,xai_grok420_nonreasoning,0.65,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:9246,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
USE_UNVERIFIED,hidden,2.0,mmlu_pro:test:9976,VERIFY_FIRST,False,openai_gpt56_sol,0.99,v2_owner_match_v1
